1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Time,total
10.44744224,39.71033631,19.11270051,6.15362316,-7.61908614,-1.95524628,39.06997809,-40,38.16058447,10.59042679,40.36797802,11.91725489,37.33617486,24.40923429,6.11065296,6.21052987,6.06665325,6.9066975,12.91096786,39.27384032,38.54715967,9.86861552,39.62280764,34.7223171,11.41591671,38.49932298,33.22734857,26.59485793,8.04720378,38.64859638,24.47860714,33.20182627,38.99551389,13.83784498,-40,38.8001927,10.89156987,10.11329552,16.90733327,38.74455307,39.28867588,35.47351953,39.04649435,38.6780665,39.50791661,37.87590154,39.1841408,39.96130954,37.9756101,-31.97198233,39.93145558,-3.91937357,39.82223279,18.68547255,23.92388409,14.42711494,39.97254179,37.82699793,33.461093,1.47796717,37.71144399,39.93818869,-15.61464531,17.71604143,40.33580942,34.15863579,8.01184456,8.13041565,-22.93690155,35.0893182,40.94176152,6.0607261,38.88270707,32.56917588,39.18718388,20.71727376,26.21266641,39.73661023,5.28564115,24.4887484,31.36744032,39.7627984,36.07164503,-14.68551985,30.90946556,11.36654234,13.06822439,36.91778205,13.27716644,39.93753987,17.42308459,14.89833927,9.62853142,12.86814096,14.81006062,39.93163202,-19.97648072,30.82425248,40.36797802,39.82223266,15:00:00,2226.188166
31.93071074,39.75073351,14.81197728,5.45013549,-7.35388614,-4.91274361,39.58819221,-40,38.16368047,10.50098746,39.92660321,11.27381089,37.34046166,23.88553325,34.62431107,8.89113819,5.62878613,-5.71039349,-33.19057168,39.27622876,38.74675623,9.87060452,39.64252204,34.72244162,9.26069511,38.45544295,33.26471361,26.59917989,8.0490077,38.62685025,27.16425687,25.21666172,39.01236241,7.99845298,-40,39.17943806,13.88975598,10.93809142,19.35288847,38.81629387,39.44355604,35.51157313,39.05246571,38.66304014,39.52050725,37.92438754,39.3066712,39.96310166,38.1873005,-3.21098233,40.08263398,-3.75506557,39.83697639,33.03392067,23.92779845,8.13155745,39.97750239,37.83023041,33.4851134,-0.03276885,37.71635751,39.93871797,-32.6505988,17.09027603,39.54410421,34.18810235,8.14015576,13.67325738,3.74399216,34.92825188,40.9416382,6.7570981,38.74678074,39.97406345,39.4501514,21.51902256,26.22286729,39.75426975,34.15887117,24.5452384,31.44038675,39.77994224,36.07479507,-14.55287345,25.53226814,35.36062918,13.13744567,40.33301996,11.60292464,39.94235307,21.3818956,19.4907222,9.6418203,13.71788867,14.28817916,39.98858923,-9.39769541,30.82983488,39.92660321,39.83697634,15:30:00,2332.299954
11.89515424,39.75651538,12.41407937,7.24755732,-7.19376614,-4.09719961,39.36357861,-40,38.16681195,38.52274941,39.92480977,13.64439764,37.34311566,25.31045146,36.11596726,41.11208311,7.19241353,13.35680479,14.17310298,39.47642436,38.89810407,9.87282088,39.79272544,34.7276199,9.43640129,38.49850931,33.26652545,26.60436881,8.05091018,38.68542681,27.19554647,24.44539017,39.03374401,13.80862082,-40,38.8835401,10.94063947,11.95553364,19.29510283,38.89005987,39.54062164,35.54718033,39.05801015,38.66809902,39.53187157,37.60966514,39.5984076,39.96478178,38.0782933,-3.03936257,35.53300438,-2.47724566,39.84884323,32.44174646,24.12220409,13.37562721,39.97681135,37.83325377,35.8562678,4.51321469,37.72218359,39.94142469,-12.63268664,17.14562459,39.50916218,34.07100235,8.26036136,18.97464258,3.06309999,34.71120264,40.01324078,8.9406633,38.8839895,33.79880736,39.58275064,22.21409748,26.48855469,39.76901263,31.71098178,24.5981528,36.1552864,39.79416768,36.07774267,-8.03894668,21.19641907,21.27455562,12.85826944,9.96532256,12.74507204,39.94669611,16.98445551,17.49752246,9.65426554,16.66960467,16.34450385,40.05115874,-14.59706407,30.83766776,39.92480977,39.84884318,16:00:00,2433.544556
-14.06296316,39.77107338,16.1701722,7.40833078,-7.02240614,-32.56774371,39.44539581,-40,38.16974651,37.20098907,39.92744361,11.73425889,37.34553718,22.74395329,26.31228828,17.60479491,6.48208967,26.68444621,26.53224552,39.32316836,39.01563247,9.87421968,39.94238824,34.72602854,5.81598427,38.75929614,33.28418841,26.60923881,8.05339818,38.68787441,29.37092887,14.05354613,39.35228191,5.8940727,-40,38.88584886,10.98922115,11.53683262,16.42311222,38.95904267,39.6065274,35.58059913,39.06317167,38.67282114,39.54217781,37.58079326,39.27234228,39.96636006,38.1234489,-5.76118657,34.02231638,-4.70576717,39.85856623,10.25515974,23.98218601,6.95033257,39.97351999,37.83608561,32.3291134,3.51492719,37.72530235,39.94869909,10.01197888,20.77500621,39.98045087,34.07127255,8.37320536,19.13395338,-29.17779243,34.7592674,39.92089034,12.1341345,38.98912594,34.53771297,39.66236068,22.81829252,27.80617164,39.77965539,21.68266591,24.6478204,30.20142436,39.80245812,36.08050663,0.53047213,22.21550166,13.59400171,14.71743526,6.95075805,13.60704192,39.95063255,15.25423419,17.67365902,9.6659469,13.61090467,22.5390627,40.0509601,21.7389143,30.87981728,39.92744361,39.85856622,16:30:00,2331.529367
-3.05674539,39.80794618,15.17590329,24.46733546,-9.58795313,-7.30376481,39.50604141,-40,38.17249979,37.18027027,39.85173919,12.14542009,37.3488469,22.51160909,29.49399089,28.27501222,25.9340593,16.06937857,15.24331856,44.40997937,39.37055767,9.87586724,39.54727384,34.7276735,5.81380311,38.51572934,33.30072425,26.61664513,8.05378086,38.71383073,27.37310039,-5.59058307,39.10416455,26.09342152,-40,39.33582477,11.03608067,9.71592612,14.34876827,39.02369347,39.65442984,35.61194313,39.06798855,38.67723906,39.55376585,37.5847679,39.22200546,39.9678455,37.87866611,-4.33630657,34.05070838,-4.84061357,41.42524512,-0.8914161,24.00685749,30.69701293,39.9166379,37.83896313,32.3907518,3.98126547,37.72935727,39.97090629,18.74775423,20.37585435,39.73863324,34.19546515,8.47959976,18.74768538,-32.19382703,34.54003521,40.03772762,16.55675241,39.06954662,35.50469099,39.94322139,23.35198508,25.98436909,39.77620111,36.34527467,24.7273844,30.29100796,39.90295002,36.08448891,32.22325416,23.5547721,15.58408194,12.53265463,5.99284805,21.60117888,39.95421511,15.27820191,16.88721018,9.6776211,13.87108987,19.15920358,40.0513741,1.79090044,30.85191836,39.85173919,41.42523683,17:00:00,2450.273492
14.87935861,39.85943643,18.61286444,27.69873013,-6.18162836,-4.24255281,39.55271773,39.9558096,38.17508807,36.4794419,39.86284499,12.27559489,37.35195934,22.49259781,0.18225787,30.71446519,25.45130851,29.33482095,30.07060051,37.35593225,39.18609763,9.87742036,39.54306224,34.72919926,5.94095407,38.56726226,33.31624417,26.61813285,8.05518954,38.66837638,32.05553914,-3.61112083,39.07907099,37.19842884,39.9558096,39.34534757,11.07854747,10.3634831,20.49689985,39.08453307,39.70750884,35.64147633,39.07249655,38.68138118,39.56040985,37.58874114,39.32716558,-39.9831349,37.96194359,-3.14578657,34.17481478,-4.66670877,41.42510512,-12.96817379,24.03004917,37.26111296,39.9206307,37.84127833,32.1895252,-1.35053923,37.73634839,39.94842381,23.9309793,20.22618675,39.88443569,34.42537835,7.80050096,18.89176378,-28.46037482,34.89828128,40.93446432,22.3389097,39.13511074,39.23152748,39.94578859,23.82573388,25.99472169,39.79579383,-12.21940244,24.7385412,30.24957316,39.88197806,36.08554839,0.2218375,30.4871965,23.80917985,12.85217815,5.66159165,21.1207496,39.95748807,15.36631167,18.13537828,9.6875147,14.11607027,21.99569706,40.17329758,8.61197372,30.85841688,39.86284499,41.42509723,17:30:00,2535.262457
17.49216334,39.94613454,12.53432295,5.06847462,-6.10765396,-6.51520481,39.59124221,-40,38.20234127,36.70164265,39.84456276,12.52381489,37.35489162,22.50311305,23.40128108,14.90859719,38.85494268,31.47437619,23.01329061,37.95108837,38.91115127,9.87888688,39.55736108,34.73065058,5.80077567,38.61290546,33.33119001,26.62220593,8.05883818,38.72446414,30.89111491,12.85447681,39.74468029,7.41973042,-40,39.03532117,11.45420693,9.53980407,17.21919794,39.14153227,39.71893012,35.66933113,39.07671735,38.6852725,39.56802845,37.5920201,39.53129238,39.97056882,38.08944279,-37.71002657,34.57940438,-4.50583397,41.4249962,18.4578229,24.05194529,4.70310096,41.39876194,37.84790753,32.2096842,2.4906739,37.73675431,39.95044485,19.0035913,17.14280435,39.95552492,34.68104092,7.18545176,19.02772898,-27.55874477,34.97213325,40.85838288,26.7966301,39.18894902,31.47328439,39.94824807,26.19984508,25.90811721,39.80361975,22.12536228,24.4200788,30.57294971,39.80246588,36.08785531,-5.49944232,28.79492476,23.44968428,13.39614164,6.58757485,21.33190933,39.96048867,13.53415055,14.72971746,9.2960291,14.34714027,18.65107978,40.17327402,-8.69062325,30.86454512,39.84456276,41.42498855,18:00:00,2390.60062
-13.94144401,40.19026201,16.34649695,5.8637393,-5.92705396,-4.07476281,39.71125061,39.95495496,38.17982807,36.04849497,39.87175075,15.87215489,37.3576589,22.51304757,6.58509476,20.07834651,5.65518276,36.79054257,29.34692496,38.28213157,38.39437902,9.88027608,39.4571041,34.7320439,5.88915247,38.50210414,33.34458289,26.63099393,8.0577779,38.77692758,29.26099114,30.54305469,39.74428537,12.26932222,39.95495496,39.03748137,10.63686109,9.10921334,17.69312124,39.19537827,39.74171604,35.71353513,39.08068403,38.6890341,39.57531625,37.59533722,39.28362602,39.97182006,37.9969697,-36.51074657,34.42874438,-4.35378197,41.4249836,40.85056854,24.07249529,12.77814575,40.02587984,37.87013233,32.2286594,4.52679361,37.76977079,39.95247669,19.72532431,18.52825395,40.14861462,35.4667862,5.80525456,19.15624698,-26.746878,35.32224457,40.95918832,30.10201721,39.39514354,32.19516333,39.95055183,24.62969372,25.91893989,39.81045371,5.10725117,24.415727,30.97550624,39.81021728,36.09004891,-10.17253237,21.5628358,7.74293081,13.37275825,7.45906605,18.57945061,39.96324851,12.71389649,17.8610372,11.2966539,14.77903667,21.5885889,40.17323122,1.93142438,30.87033388,39.87175075,41.42497607,18:30:00,2526.311204
-0.69624717,40.19057529,13.77035855,5.21298665,-5.75911313,-4.87702521,39.95891701,-40,38.18199891,36.83503973,39.84146432,12.27113649,37.35679146,22.52559709,35.16133458,23.19921397,4.86501584,6.2367741,37.16926958,38.52002237,38.5881225,9.88158776,39.4374918,34.73332082,5.97185503,38.54484134,33.35755721,26.63143153,8.05896962,38.8169041,31.03198108,22.91619772,39.74293345,6.96216759,-40,39.02058851,19.56852235,11.8188371,17.64011321,39.24621867,39.76011256,35.72052673,39.08441683,38.6923885,39.58198693,37.52776474,39.1801216,-39.9831349,37.97888939,-35.36774657,34.54555598,-4.20984597,41.42497176,14.06002538,24.09198769,7.45043365,39.96966221,37.84814313,32.2467914,-23.70192232,37.74333319,39.95410605,2.07131701,17.40567355,40.27815749,38.24767372,32.79009445,19.27800378,-15.26572126,35.65026725,40.84299768,34.69361321,39.27465394,35.1773065,39.95279339,24.97369988,25.92643053,39.81576447,34.39944881,24.41944484,30.9738122,40.46889088,36.09209203,-13.64654415,23.98996382,-0.32954372,13.78081905,8.28073725,17.82043611,39.97523779,12.92132795,14.85887441,10.51338744,14.77203467,16.28680066,40.17325054,-33.30997602,30.8758106,39.84146432,41.42496415,19:00:00,2251.227779
-14.21693768,40.86178618,15.87637258,8.6373715,-4.73084766,-5.11781292,39.66526481,-40,38.18407967,37.11084285,39.8534858,11.69042969,37.35927454,24.23588194,10.46184314,13.9686391,8.06590427,9.2775616,35.98253458,39.66344448,39.1077005,9.88290168,39.45142524,34.73455182,6.05024111,38.58355706,33.40416961,26.63315173,8.0601001,39.19940478,29.52563628,36.57207063,39.74222013,4.88543517,-40,38.67027587,29.70334195,9.34110973,22.89781916,39.29429907,39.77551748,35.74411113,39.08802535,38.7270141,39.58819825,37.53080374,39.14975538,39.97413006,38.10618759,-37.898029,34.65630158,-4.07339357,41.42497712,32.21206859,24.11039477,5.71842928,39.89509828,37.84991041,32.2759974,-19.209683,37.74635575,39.95801989,0.66991978,17.32377515,40.27761853,36.79316812,38.88701936,19.39326298,-21.47726527,35.92171273,40.19169145,39.25273721,39.30474834,37.45440439,39.95487139,25.28613988,25.93486585,39.82193679,10.01557019,24.4237764,30.95453404,40.46829696,36.09404427,-16.56581294,18.23023871,-6.61943951,14.75534478,4.95274165,23.07898479,39.99871779,11.80812332,19.84775576,7.98390958,15.04051667,14.60702409,40.05128242,-24.07719057,30.8809998,39.8534858,41.42496843,19:30:00,2317.1172
-18.66015599,40.18067001,16.44946557,7.50835824,-5.50684766,-4.90672001,39.68294937,-40,38.18600571,36.05449181,39.86102104,14.85154164,37.36189086,22.27354701,6.21439613,33.30539004,7.53928441,4.83665903,33.42017613,37.86420025,38.9957061,9.88401848,39.32952504,34.73572046,6.15290167,38.55251043,33.38141913,26.63643165,8.0611739,38.88987054,26.14497834,41.11592675,39.74321917,34.18990062,-40,38.76005475,38.93608835,9.59475745,18.30435349,39.36723707,39.78850996,35.76650713,39.09125851,38.7294821,39.59396549,37.62659674,39.17122438,39.97519842,37.92048415,-34.44713409,34.76144158,-3.94385557,41.42494972,5.71293907,24.12786181,5.75897425,39.90042948,37.85179625,32.2804718,-3.4482376,37.75261239,39.95733373,-4.30098775,17.04897306,40.27604305,36.78192972,8.5455873,19.71580378,-24.02127073,35.91074245,40.19127805,6.88884841,39.3330759,35.90482186,39.95927619,25.57134108,25.84803069,39.82674247,6.76514789,24.42631712,30.99904411,40.46811976,36.09589667,-8.72862948,17.52049,-12.87017515,14.51402806,5.02381513,24.9833832,39.97033523,12.81060992,20.22249239,10.05249504,15.15360867,15.81099134,40.0514423,-20.07742725,30.8859236,39.86102104,41.42494219,20:00:00,2281.489034
-22.50390021,40.84791462,14.97262775,5.4068961,-21.43764766,-5.71411721,39.69816221,-40,38.18788447,35.73812804,39.96187933,10.47321649,37.36386646,22.31506669,39.17645656,8.52998106,5.196025,30.93492592,24.39076437,38.05610709,39.11520942,9.8851436,39.21142488,34.73683134,6.19459319,38.51812894,33.39263361,26.63954981,8.06219518,38.92086594,25.35177051,29.24203695,39.74417137,33.75069979,-40,39.02980423,4.80309955,14.53266226,18.84372194,39.38303027,39.79985004,35.78775153,39.09440115,38.70165862,39.60104465,37.88819674,39.1848531,-39.9831349,37.97221255,-33.68469409,34.86139158,-3.82071957,41.42493956,40.70192129,24.14444085,38.62149878,39.90501908,37.85358677,32.29458768,-12.3134673,37.75193871,39.95880817,-13.01298219,18.47355475,40.16365222,37.02165952,5.38577216,19.60687898,-27.79561996,35.88364121,40.19215105,4.75346521,39.35470586,33.00758235,39.95835307,25.83223548,25.85553549,39.83117847,5.66425517,24.42949936,31.45954575,40.47063056,36.09765667,-13.49585052,25.05795207,-19.82314206,15.3614582,5.09358005,27.28294531,39.97248619,14.86734197,21.0115396,10.89399072,15.33015027,15.88142258,40.05156998,-14.5829502,30.89060184,39.96187933,41.42493195,20:30:00,2204.511153
-26.92385137,39.95249546,20.07932339,38.78057058,6.20235234,-5.32358681,39.71136845,39.991748,38.18963447,37.37290804,40.38548478,9.87784329,37.36598882,22.28964289,24.86268465,39.96504196,36.37596798,9.50614588,8.80528368,38.20960585,39.5374325,9.88621572,39.22657116,34.7381479,6.26119823,40.71293878,33.40286721,26.64251777,8.0631677,38.94889654,29.37940509,14.76386315,39.74505205,5.19880303,39.991748,38.86250239,5.94314035,9.48100157,21.87284293,39.42405427,39.84812484,35.80797953,39.09737895,38.70443178,39.60435585,37.59444074,39.0826888,-39.9831349,38.01921247,-33.09527564,34.97306438,-4.01188557,41.4249298,40.48643244,24.16019797,5.80187217,39.87768109,37.85681753,32.3092666,10.70771028,37.75452143,39.96020789,30.78906308,17.84713465,39.85863084,37.48833292,7.20551576,19.70596898,-21.42502269,36.90426761,40.19303125,5.09615881,39.36747146,34.80199753,39.96003379,26.43129868,26.10269069,39.83525127,26.80103462,24.43253,31.76742396,40.46589456,36.10276331,-25.04389425,18.62595781,-25.63434467,14.64361513,5.15932605,25.94509586,39.97426079,13.53740041,12.62178418,11.0444454,15.49813707,17.31783738,40.0516701,-21.85595498,30.89505568,40.38548478,41.42492227,21:00:00,2428.062307
-34.21098539,39.9540173,10.52279098,27.45240309,24.64235234,-5.44648481,39.72293937,-40,38.19305727,37.63495526,40.86410575,9.97329489,35.9044508,22.29711877,19.58093296,7.70099455,24.983993,9.06170895,8.68981701,38.33516157,39.2765489,9.88814968,39.77262821,34.7388991,6.35377167,38.77224414,33.47396241,26.64536353,8.0640949,38.91114801,29.37040029,5.58685518,39.74504817,7.74576211,-40,38.89827915,7.45008675,9.61064523,15.9305289,39.46306867,39.81749196,35.46724633,39.11348255,38.7070677,39.60904625,35.85175704,39.06130198,39.9895851,38.36444519,-32.64375564,35.04978438,-4.06880477,41.42493672,36.01370751,24.17519277,5.30495748,39.90996956,37.85690925,32.3226162,14.75415338,37.75818599,39.96151581,9.74671026,18.41219819,39.91845586,37.43172332,7.43983296,19.30213978,-37.12788476,38.55045521,40.19373145,5.42462853,39.36351074,37.63208644,39.96157479,26.19331412,25.79791549,37.15510087,17.43675917,24.43541556,31.81316108,39.8777861,37.7131266,-21.03129574,23.99111666,-31.33772751,15.09492481,5.22199785,23.37887303,39.97602967,13.61123168,15.48244795,7.76977122,15.65816627,15.23642086,40.05174658,-25.12316228,30.89929156,40.86410575,41.42492843,21:30:00,2227.19551
0.54592038,39.85673848,11.98885615,33.40092351,8.01635234,-1.40942228,39.76763861,39.98132,38.19288419,35.88566294,40.05570882,9.67185889,37.28590622,22.30424861,23.29371584,46.32261078,31.03356684,6.90237464,6.19308857,38.76810517,39.33348538,9.88821332,39.03428344,34.73985738,6.33858527,38.48864094,33.59059761,26.64804477,8.06497986,38.93309601,28.67395175,12.98800183,39.74269445,4.86857316,39.98132,38.92212323,8.48398435,11.49385486,17.06803012,39.83923307,39.82708084,35.48561953,39.10430175,38.70957222,39.61346705,37.32076802,39.08438958,-39.9831349,38.10139383,-36.48915564,34.38135238,-3.95115717,41.42491176,45.58246263,24.18947929,5.92628183,39.88050789,37.70638917,32.230659,15.87443791,37.75931899,39.96278589,-37.94154621,18.06357131,39.98820898,37.55293212,7.92309576,19.39385298,-6.7864863,39.74147481,39.99343765,5.95716041,39.27501299,38.20862007,39.96304895,25.92459172,25.86695469,37.20310407,23.4376089,24.43817008,31.9151322,39.8474177,35.85490531,4.81267783,21.85251325,1.36722355,15.70634678,5.25305445,22.57462475,39.97768535,19.86887924,13.29472498,10.52550544,15.81079107,14.3557388,40.05180282,-28.39611731,30.90333404,40.05570882,41.42490411,22:00:00,2442.181008
-1.08389809,39.85422676,10.09943304,17.04411702,8.1862921,-38.48552481,39.74222565,-40,38.19440767,34.92123238,40.06452362,9.37777489,39.55031576,22.31105585,6.50639708,30.31339659,14.74869908,6.72336219,6.00757696,38.52814077,39.38021754,9.8891454,39.21119424,34.74077534,6.38054831,38.73039403,33.65850201,26.65062213,8.06582542,38.89659502,32.72240962,-38.26429263,39.74350897,38.42845079,-40,39.17892491,8.59315795,11.43062403,15.2679864,39.88863307,39.83125044,35.45859837,39.10543575,38.71195882,39.63786265,37.32366918,39.09057662,40.0067611,38.13752227,-35.88979564,34.44193638,-3.91478157,41.4249032,38.81343436,24.20330889,5.00058096,39.90217453,37.70824853,32.243227,13.47925164,37.76155087,39.96416709,47.39714924,17.667664,40.06711583,37.62388847,7.89644376,19.73350378,-31.1788293,39.5392726,40.19910045,6.01418173,39.28882331,32.84233114,39.96581779,25.93929464,25.62035429,37.33982487,6.95149567,24.4408072,32.01193316,39.84969662,35.85314535,0.44425842,19.65223518,-1.4908715,15.74870819,5.25341129,34.15307585,39.97924019,12.74024082,14.72644179,7.6554079,15.95651307,18.00619694,39.99158243,-31.94122668,30.90719312,40.06452362,41.42489883,22:30:00,2265.973663
